protein,mean_orig,mean_ko,diff
HADHA,0.0495364,0.37896726,0.32943085
L1CAM,-0.061670355,0.26854503,0.3302154
NEK5,0.09264962,0.4230172,0.3303676
HEXB,0.08638335,0.41702646,0.33064312
PSMB8,-0.015754076,0.31521866,0.33097273
WNT9A,0.017693045,0.34867656,0.33098352
ALDH4A1,-0.09385679,0.23728943,0.3311462
ENO1,-0.043661658,0.2881792,0.33184084
TACSTD2,0.012930914,0.34495533,0.33202443
ZPR1,-0.007051008,0.32510406,0.33215508
ERAP2,0.022448193,0.3546434,0.33219522
HJURP,0.03465119,0.36703935,0.33238816
ARID1B,-0.05562138,0.27687427,0.33249566
BRCA2,0.036646996,0.3691794,0.3325324
RTCB,-0.080357365,0.25218976,0.33254713
PTRH2,0.043719284,0.37631455,0.33259526
TIGAR,0.05227452,0.38490453,0.33263
ACTR2,0.025785526,0.35884073,0.3330552
PRDX5,0.015111455,0.34830853,0.3331971
PRKD2,-0.062084,0.27159774,0.33368173
PON2,0.067176595,0.40099603,0.33381945
TCHHL1,0.106523566,0.44043967,0.3339161
RFFL,-0.02454168,0.3094459,0.33398756
WASL,0.011049531,0.34548706,0.33443752
HSP90AB4P,0.017290445,0.35185707,0.33456662
DNAH11,-0.06835668,0.26624703,0.33460373
MAGEA4,-0.00318929,0.33164608,0.33483538
PSMA7,0.027770828,0.36267862,0.3349078
ADPGK,0.08423718,0.4193352,0.335098
AK4,-0.069845356,0.2656919,0.33553725
BET1,-0.052571274,0.28300533,0.3355766
ERCC6L,-0.081578754,0.25419718,0.33577594
SH3BGRL,-0.11042306,0.22558276,0.3360058
CLN5,0.046503082,0.3825774,0.3360743
CABP7,0.10850257,0.4449307,0.33642814
PUS7,-0.11874045,0.2181379,0.33687836
OSMR,0.02045704,0.35752484,0.3370678
GGA2,-0.13300551,0.20407002,0.33707553
CTSL,0.032785263,0.36987212,0.33708686
ITSN2,0.034003742,0.371384,0.33738026
FBXO30,0.020513287,0.35792026,0.33740696
CASP1,-0.00709725,0.33039948,0.33749673
HMGN4,-0.002416924,0.33668408,0.33910102
TOMM6,-0.049713828,0.2898497,0.33956352
DCBLD2,0.009437658,0.3490312,0.33959356
CPOX,0.006236226,0.34585068,0.33961445
MBD2,-0.11033819,0.22949433,0.3398325
SSBP1,-0.083983555,0.2558689,0.33985245
HIGD2A,-0.00110556,0.33912483,0.34023038
HLA-H,-0.016669963,0.3237758,0.34044576
HMOX2,0.07718706,0.41776198,0.34057492
UBLCP1,0.029131392,0.37050155,0.34137017
RPL21,0.000103236,0.3416981,0.34159487
MYH11,-0.11956104,0.22272818,0.3422892
NFU1,0.13786264,0.48017108,0.34230846
AFF2,-0.030324757,0.31201822,0.34234297
LIN28B,-0.018294478,0.32411355,0.34240803
PIK3R4,-0.163068,0.18028273,0.3433507
EIF3I,-0.08841139,0.25543296,0.34384435
HDAC6,-0.10077991,0.24318697,0.34396687
IFI30,-0.119450085,0.22470215,0.34415224
LASP1,0.09737275,0.441691,0.34431827
ARID3A,-0.042065304,0.30256057,0.34462586
MAN1A2,0.023294574,0.36804262,0.34474805
FAF2,0.08269764,0.42802268,0.34532505
DPCD,-0.1316546,0.21413143,0.34578604
TRAPPC5,-0.08754766,0.2583155,0.34586316
PRKAR1A,-0.027842006,0.31807166,0.34591368
SUMO1,-0.035892706,0.31005308,0.34594578
ALPL,0.041763056,0.3881101,0.34634703
TRIP10,0.094201885,0.4406141,0.3464122
NHSL1,-0.005116337,0.34187195,0.3469883
SCAMP3,0.032840084,0.38014638,0.3473063
CNN2,-0.027775178,0.31984407,0.34761924
SSB,0.013900091,0.36168703,0.34778693
SLC27A3,0.114305206,0.46255645,0.34825125
ACAP2,-0.020728955,0.32781613,0.34854507
TMEM214,0.087830104,0.43685457,0.34902447
CEP170B,0.000203269,0.34992304,0.34971976
KRT75,-0.014386874,0.33574575,0.3501326
TMEM63A,0.057116166,0.4074765,0.35036033
CASC3,-0.064192936,0.2862312,0.3504241
GOSR1,0.0558748,0.40653533,0.35066053
MZB1,-0.14528774,0.20538889,0.35067663
NSF,0.07191547,0.42336255,0.35144708
CSK,-0.108777486,0.24292666,0.35170415
ZBTB48,-0.025659643,0.3270942,0.35275385
GALC,0.080179825,0.43310222,0.35292238
ZCCHC9,-0.06715059,0.2857891,0.3529397
MAP2K2,-0.004095785,0.34890708,0.35300288
CLIC1,0.008466488,0.36154956,0.35308307
MAN1B1,0.03333986,0.38686687,0.353527
CAP2,0.10573457,0.45934692,0.35361236
ALDOA,-0.007170381,0.3468707,0.35404107
CBLL1,-0.070846505,0.28378278,0.35462928
SLCO4A1,-0.027543075,0.32792908,0.35547215
FBXO22,0.13344665,0.48933035,0.35588372
SDF4,-0.036555883,0.31950426,0.35606015
RAB43,-0.134679,0.22161789,0.3562969
TOM1,0.07172647,0.42859858,0.3568721
ADK,-0.08856794,0.2685231,0.35709104
ARFIP1,-0.066488616,0.29073435,0.35722297
PSMA1,0.031514876,0.38947937,0.3579645
PSMC4,-0.010406834,0.34833813,0.35874495
STX12,0.07181008,0.43188852,0.36007845
APOC3,-0.0730915,0.2876392,0.3607307
DFFA,-0.025772473,0.33509144,0.36086392
PRCC,-0.14308088,0.21791165,0.36099252
PPIB,0.007853449,0.36898905,0.3611356
MT-ATP6,-0.14995012,0.21136242,0.36131254
MACF1,0.024209172,0.38594043,0.36173126
STX4,0.06977946,0.43159774,0.36181828
SIAE,0.043331113,0.405152,0.36182088
APP,0.023996182,0.3860355,0.36203933
CEBPD,-0.001613713,0.36077115,0.36238486
BTN2A1,0.10378229,0.46702445,0.36324215
BLOC1S1,-0.114740744,0.24874012,0.36348087
ASAP1,-0.02218868,0.34181672,0.36400542
LPP,0.04693679,0.41098014,0.36404335
SNX17,0.06401047,0.42845938,0.3644489
MARCHF1,-0.032730848,0.33188665,0.3646175
MYO5C,0.051756993,0.41667503,0.36491805
POLR1G,-0.05721479,0.30822438,0.36543918
FHOD1,0.023970444,0.38944986,0.3654794
AP2A2,0.019400092,0.38499874,0.36559865
YWHAB,-0.04050822,0.32546028,0.3659685
CASP7,0.041464727,0.40767464,0.36620992
PDCL3,-0.011414519,0.35497606,0.3663906
AHNAK,0.10920609,0.4758961,0.36669
CFAP65,-0.017721808,0.3490198,0.3667416
MUC3A,-0.077456914,0.28928888,0.3667458
PSMA6,0.014225504,0.38105765,0.36683214
GALM,-0.088523194,0.2785678,0.367091
NSUN2,0.028578648,0.39574474,0.3671661
TXNDC15,0.07269633,0.44014442,0.3674481
ZC3HAV1,-0.049347743,0.31990632,0.36925405
YBX3,0.05998626,0.42996523,0.36997896
UBE2E1,-0.15979744,0.21028091,0.37007836
WSCD1,0.002742468,0.37309143,0.37034896
SUPT20HL1,0.005565221,0.3760036,0.37043837
STEAP3,-0.014898486,0.35568735,0.37058583
FCRLA,0.002444635,0.37322292,0.3707783
SGPL1,0.084492445,0.45528767,0.37079522
GMIP,-0.11129728,0.25950757,0.37080485
TOMM70,-0.10773335,0.26366812,0.37140146
PSMA3,0.024097253,0.39561582,0.37151855
HLA-E,0.04305172,0.4155194,0.37246767
ECI2,0.041963432,0.41475856,0.37279513
MCAM,-0.000631706,0.37246558,0.3730973
SCUBE1,-0.083792455,0.28941372,0.37320617
BLOC1S6,-0.066584244,0.30669796,0.3732822
ANKRD13A,0.007330718,0.38116735,0.37383664
EZR,-0.010541216,0.36399943,0.37454063
FECH,0.002696158,0.37731922,0.37462306
HLA-C,0.047036283,0.42171678,0.3746805
DUSP11,-0.09192825,0.2828288,0.37475705
RPIA,-0.077336565,0.29749474,0.37483132
CACUL1,0.04903832,0.42393345,0.37489513
TRMU,-0.13636157,0.23856984,0.3749314
TGM2,0.011080995,0.38721344,0.37613243
AGO1,0.002436712,0.37873104,0.3762943
SFXN1,0.06311182,0.43967876,0.37656695
COPG1,0.007758635,0.38478884,0.3770302
HDDC2,-0.052447677,0.32469204,0.37713972
CSNK2A1,-0.0042483,0.3729994,0.3772477
HYDIN,0.07573306,0.45309693,0.37736386
DDX46,-0.11420088,0.2632933,0.3774942
BAG3,0.017511329,0.3950359,0.37752455
CORO1A,-0.16449025,0.21324444,0.3777347
CFAP298,-0.09256769,0.2853393,0.37790698
ERCC2,-0.06542865,0.31288922,0.37831786
FUCA2,0.084919795,0.46358427,0.3786645
ZBTB21,-0.101547234,0.2775022,0.37904945
HSPB1,0.066562265,0.44569576,0.3791335
SERF2,0.014706311,0.39453197,0.37982565
COBLL1,-0.004477396,0.3754856,0.37996298
CAP1,0.006136452,0.38691208,0.38077563
PSME3,-0.051882222,0.32896817,0.38085037
SLC4A1AP,-0.095886305,0.2852559,0.3811422
TMEM126A,0.09049347,0.4719578,0.38146433
SEPHS2,0.006941618,0.38872766,0.38178605
SEC61A1,-0.15396702,0.22916788,0.3831349
PSMD10,-0.028964793,0.35590103,0.38486582
XIAP,0.01911687,0.4050285,0.3859116
CIAO3,-0.12111091,0.26484573,0.38595665
DCAF8,-0.05301951,0.3347614,0.3877809
RAB22A,0.05302822,0.44097772,0.3879495
PARD6B,0.041953165,0.4302999,0.38834673
RAB6B,-0.12077225,0.2677435,0.38851574
CAMK2D,-0.043514904,0.34528384,0.38879874
STIM1,-0.024685396,0.3643271,0.3890125
CERCAM,0.10661296,0.49584725,0.3892343
TPPP,-0.014570366,0.3746851,0.38925546
MMP3,0.022028113,0.4121051,0.390077
URI1,-0.02827894,0.36199784,0.3902768
CAVIN1,0.031371202,0.42188194,0.39051074
TES,-0.056381166,0.33435622,0.39073738
MICB,0.006890737,0.39774033,0.3908496
KIAA1522,-0.014737465,0.37619096,0.39092842
HIF1AN,-0.016110225,0.37495047,0.39106068
VDAC1,0.012302845,0.4035196,0.39121675
WDR55,0.001714318,0.39340138,0.39168707
HSPA5,0.011555343,0.4034885,0.39193314
RPL37A,0.023168823,0.4158237,0.39265487
TUSC2,-0.018505894,0.37482178,0.39332768
FADD,0.08001077,0.47428003,0.39426926
DOCK8,-0.10334577,0.2912774,0.39462316
PUDP,-0.02320691,0.37156636,0.39477327
SUPT5H,-0.111341745,0.28347236,0.3948141
C5orf22,0.004786677,0.39963698,0.3948503
FTH1,-0.019321034,0.37569603,0.39501706
TXNDC5,-0.06473241,0.33064774,0.39538014
MAT2A,-0.045117337,0.35037372,0.39549106
MMGT1,0.05346365,0.4494956,0.39603198
FAM98A,-0.08269672,0.3133354,0.3960321
RBX1,-0.15996991,0.23627809,0.39624798
SLC25A15,-0.10483978,0.29160222,0.396442
LSM12,-0.022051036,0.3745462,0.39659724
CEL,-0.14725533,0.24940386,0.3966592
GARS1,-0.059313517,0.33753413,0.39684764
BAG4,-0.097013034,0.29986694,0.39687997
PDPR,-0.0191441,0.37846655,0.39761063
SEC23IP,-0.008217279,0.38953036,0.39774764
TEX2,0.008593809,0.40644914,0.39785534
HSPA6,-0.01530578,0.3832319,0.3985377
TP53,-0.18290885,0.21572514,0.398634
HOMER3,-0.027187068,0.37147135,0.39865842
AIDA,0.05326656,0.4524018,0.39913523
SEC24A,-0.000311,0.39886352,0.3991745
NFAT5,-0.018412223,0.3811292,0.39954144
UFD1,0.0789238,0.47895196,0.40002817
METAP2,-0.124038,0.27654326,0.40058127
LIPA,0.005548685,0.40618747,0.4006388
CDC37,-0.07490988,0.32613856,0.40104842
PSME2,-0.0803952,0.32143483,0.40183002
NEU1,0.041843187,0.4436812,0.40183803
DNAJB11,0.007866278,0.41001764,0.40215135
AVEN,-0.03260682,0.37001872,0.40262553
IKBKB,-0.100320175,0.3023187,0.40263885
